subject,condition,reaction_time,first_fixation,choice,mean_choice_by_condition
16,eight-two,0.921389999999974,two,1,0.25
16,twelve-six,0.8894099999997707,six,1,0.875
16,ten-four,0.9384799999997995,ten,0,0.5
16,seven-one,0.9709499999999025,seven,0,0.25
16,twelve-six,0.7927300000001196,twelve,0,0.875
16,eleven-five,0.8896500000000742,eleven,0,0.875
16,nine-three,0.9382299999997485,nine,0,0.0
16,eleven-five,1.1647900000002664,five,1,0.875
16,eleven-five,0.4201699999998709,five,1,0.875
16,nine-three,1.2780800000000454,nine,0,0.0
16,eleven-five,0.7917500000003201,five,1,0.875
16,twelve-six,1.4719199999999546,six,1,0.875
16,seven-one,1.2617199999999684,seven,0,0.25
16,ten-four,0.7929699999999684,ten,0,0.5
16,twelve-six,0.6792000000000371,six,1,0.875
16,eight-two,0.7116700000001401,eight,0,0.25
16,seven-one,0.8247100000003229,seven,0,0.25
16,ten-four,0.8408199999998942,four,1,0.5
16,eight-two,0.8408199999998942,eight,0,0.25
16,nine-three,0.9707000000003063,nine,0,0.0
19,nine-three,1.6661400000000413,nine,0,0.125
19,seven-one,0.6307400000000598,one,1,0.25
19,eight-two,0.7102099999999609,eight,0,0.0
19,seven-one,1.0029300000001058,seven,0,0.25
19,twelve-six,0.7437800000000152,six,1,0.5
19,ten-four,0.9382399999999507,ten,0,0.5
19,eleven-five,0.7120399999998881,five,1,0.625
19,ten-four,1.0832499999999072,ten,0,0.5
19,nine-three,0.987179999999853,three,1,0.125
19,eleven-five,1.3425300000001243,eleven,0,0.625
19,twelve-six,0.9217499999999745,twelve,0,0.5
19,eight-two,1.1160899999999856,eight,0,0.0
19,eight-two,0.7598900000000413,eight,0,0.0
19,twelve-six,0.986449999999877,six,1,0.5
19,eleven-five,0.8736499999999978,eleven,0,0.625
19,nine-three,1.01891999999998,nine,0,0.125
19,ten-four,0.9216400000000249,four,1,0.5
19,eleven-five,0.7273000000000138,five,1,0.625
19,ten-four,0.5821600000001581,four,1,0.5
19,twelve-six,1.0190500000001066,twelve,0,0.5
19,seven-one,0.6630799999998089,seven,0,0.25
19,eight-two,0.8896500000000742,eight,0,0.0
19,seven-one,1.0676300000000083,seven,0,0.25
19,nine-three,0.8237300000000687,nine,0,0.125
19,nine-three,0.8575500000001739,nine,0,0.125
19,seven-one,0.9383500000001277,seven,0,0.25
19,eight-two,0.7443799999998646,eight,0,0.0
19,seven-one,1.0349099999998543,seven,0,0.25
19,twelve-six,0.8577900000000227,twelve,0,0.5
19,ten-four,0.7277799999999388,ten,0,0.5
19,eleven-five,0.7761199999999917,five,1,0.625
19,ten-four,0.6630900000000111,ten,0,0.5
19,nine-three,0.970339999999851,nine,0,0.125
19,eleven-five,0.7441399999997884,eleven,0,0.625
19,twelve-six,0.5826400000000831,six,1,0.5
19,eight-two,0.8408200000001216,eight,0,0.0
19,eight-two,1.2130099999999402,eight,0,0.0
19,twelve-six,0.8244599999998172,twelve,0,0.5
19,eleven-five,0.7767300000000432,five,1,0.625
19,nine-three,0.7436499999998887,nine,0,0.125
19,ten-four,0.9057599999998729,four,1,0.5
19,eleven-five,0.8255599999999959,five,1,0.625
19,ten-four,0.6789499999999862,four,1,0.5
19,twelve-six,0.7277800000001662,six,1,0.5
19,seven-one,0.9381100000000515,one,1,0.25
19,eight-two,0.7598900000000413,eight,0,0.0
19,seven-one,0.8576699999998709,seven,0,0.25
19,nine-three,1.051759999999831,nine,0,0.125
21,seven-one,0.695510000000013,seven,0,0.125
21,ten-four,1.0185900000000174,ten,0,0.125
21,eight-two,0.7595199999999807,eight,0,0.25
21,eleven-five,1.0672899999999856,five,1,0.75
21,nine-three,1.957550000000026,three,1,0.625
21,eleven-five,1.0342699999999923,five,1,0.75
21,ten-four,0.6632700000000114,ten,0,0.125
21,twelve-six,1.2940200000000175,six,1,1.0
21,nine-three,0.7115500000000168,nine,0,0.625
21,eight-two,0.8567999999999927,eight,0,0.25
21,seven-one,0.9871499999999855,seven,0,0.125
21,twelve-six,1.8112800000000107,six,1,1.0
21,twelve-six,1.1161500000000046,six,1,1.0
21,seven-one,0.5665300000000002,seven,0,0.125
21,eight-two,0.6792900000000373,eight,0,0.25
21,nine-three,0.6956700000000069,three,1,0.625
21,twelve-six,0.8410299999999893,six,1,1.0
21,ten-four,1.4235599999999522,ten,0,0.125
21,eleven-five,1.4393100000000345,eleven,0,0.75
21,nine-three,0.4852599999999825,three,1,0.625
21,eleven-five,0.9866599999999721,five,1,0.75
21,eight-two,0.9057899999999677,eight,0,0.25
21,ten-four,0.7921099999999797,ten,0,0.125
21,seven-one,1.972750000000019,one,1,0.125
21,seven-one,0.8898599999999988,seven,0,0.125
21,ten-four,0.6306799999999839,ten,0,0.125
21,eight-two,1.1483800000000315,eight,0,0.25
21,eleven-five,0.48448999999999387,five,1,0.75
21,nine-three,0.695920000000001,three,1,0.625
21,eleven-five,0.8730099999999652,eleven,0,0.75
21,ten-four,0.646979999999985,four,1,0.125
21,twelve-six,0.856960000000015,six,1,1.0
21,nine-three,1.261540000000025,nine,0,0.625
21,eight-two,1.0194700000000125,two,1,0.25
21,seven-one,0.9870599999999854,seven,0,0.125
21,twelve-six,1.0355800000000954,six,1,1.0
21,twelve-six,0.7444100000000162,six,1,1.0
21,seven-one,1.2454000000000178,seven,0,0.125
21,eight-two,1.0514500000000453,eight,0,0.25
21,nine-three,1.1795700000000124,three,1,0.625
21,twelve-six,0.6473700000000235,six,1,1.0
21,ten-four,0.6470999999999094,ten,0,0.125
21,eleven-five,0.5012199999999893,five,1,0.75
21,nine-three,0.6471000000000231,nine,0,0.625
21,eleven-five,0.9862100000000282,five,1,0.75
21,eight-two,0.792479999999955,two,1,0.25
21,ten-four,0.5497400000000425,ten,0,0.125
21,seven-one,0.663819999999987,seven,0,0.125
5,eight-two,1.7148500000002969,eight,0,0.125
5,seven-one,1.5044000000007145,seven,0,0.0
5,seven-one,0.8896500000000742,seven,0,0.0
5,eleven-five,2.361319999999978,eleven,0,0.375
5,ten-four,0.7597599999999147,ten,0,0.625
5,ten-four,0.7602600000000166,ten,0,0.625
5,nine-three,2.247559999999794,nine,0,0.25
5,twelve-six,0.8574199999993652,six,1,1.0
5,eleven-five,0.8735400000005029,eleven,0,0.375
5,twelve-six,0.6474599999992279,six,1,1.0
5,nine-three,1.1162100000001374,nine,0,0.25
5,eight-two,1.4394600000005084,eight,0,0.125
5,eight-two,0.6469700000006924,eight,0,0.125
5,nine-three,0.8730500000001484,three,1,0.25
5,twelve-six,1.0839900000000853,six,1,1.0
5,eleven-five,0.80858999999964,five,1,0.375
5,twelve-six,0.7602500000002692,six,1,1.0
5,nine-three,0.8891600000006292,nine,0,0.25
5,ten-four,1.2465799999999945,four,1,0.625
5,ten-four,0.5659200000000055,four,1,0.625
5,eleven-five,0.9057599999996455,eleven,0,0.375
5,seven-one,0.8569299999999203,seven,0,0.0
5,seven-one,0.6787199999998847,seven,0,0.0
5,eight-two,0.4853499999999258,eight,0,0.125
5,eight-two,0.4365299999999479,eight,0,0.125
5,seven-one,0.5986299999995026,seven,0,0.0
5,seven-one,0.6308600000002116,seven,0,0.0
5,eleven-five,3.105470000000423,eleven,0,0.375
5,ten-four,0.6630800000002637,four,1,0.625
5,ten-four,0.8735399999995934,four,1,0.625
5,nine-three,2.1352600000000166,nine,0,0.25
5,twelve-six,1.0195299999995768,six,1,1.0
5,eleven-five,1.2290100000000166,eleven,0,0.375
5,twelve-six,1.7465799999999945,six,1,1.0
5,nine-three,0.9057599999996455,nine,0,0.25
5,eight-two,0.6152400000000853,two,1,0.125
5,eight-two,0.970220000000154,eight,0,0.125
5,nine-three,0.8569299999999203,three,1,0.25
5,twelve-six,1.0673900000001595,six,1,1.0
5,eleven-five,0.6791999999995824,five,1,0.375
5,twelve-six,0.6469800000004398,six,1,1.0
5,nine-three,0.7119099999999889,nine,0,0.25
5,ten-four,0.7426699999996345,four,1,0.625
5,ten-four,0.6152400000000853,ten,0,0.625
5,eleven-five,0.8579099999997197,five,1,0.375
5,seven-one,1.3911100000004808,seven,0,0.0
5,seven-one,1.213380000000143,seven,0,0.0
5,eight-two,1.5522499999997308,eight,0,0.125
13,twelve-six,0.7603699999999662,six,1,1.0
13,seven-one,1.0993700000001354,seven,0,0.0
13,eleven-five,2.6689400000000205,eleven,0,0.375
13,eleven-five,0.9057600000001003,five,1,0.375
13,seven-one,0.8896500000000742,seven,0,0.0
13,nine-three,1.1322000000000116,nine,0,0.0
13,eight-two,0.5819100000001072,eight,0,0.0
13,eight-two,1.1478299999998853,eight,0,0.0
13,ten-four,0.8085899999998674,four,1,1.0
13,twelve-six,1.7463400000001457,six,1,1.0
13,ten-four,2.685910000000149,four,1,1.0
13,nine-three,1.6168199999999615,nine,0,0.0
13,nine-three,1.8920799999998508,nine,0,0.0
13,ten-four,1.6821299999999155,four,1,1.0
13,twelve-six,0.5974100000000817,six,1,1.0
13,ten-four,2.134760000000142,four,1,1.0
13,eight-two,0.5178200000000288,eight,0,0.0
13,eight-two,0.8736599999999726,eight,0,0.0
13,nine-three,1.860360000000128,nine,0,0.0
13,seven-one,1.2294899999999416,seven,0,0.0
13,eleven-five,0.9539800000000014,eleven,0,0.375
13,eleven-five,0.760490000000118,eleven,0,0.375
13,seven-one,1.4714300000000549,seven,0,0.0
13,twelve-six,1.5042699999999058,six,1,1.0
13,twelve-six,0.6473399999999856,six,1,1.0
13,seven-one,0.8896499999998468,seven,0,0.0
13,eleven-five,0.6302500000001601,five,1,0.375
13,eleven-five,1.325800000000072,five,1,0.375
13,seven-one,2.0220999999999094,seven,0,0.0
13,nine-three,1.9733799999999064,nine,0,0.0
13,eight-two,0.5983799999999064,eight,0,0.0
13,eight-two,0.46935999999982414,eight,0,0.0
13,ten-four,1.5369899999998324,four,1,1.0
13,twelve-six,0.9216300000000501,six,1,1.0
13,ten-four,2.345450000000028,four,1,1.0
13,nine-three,1.2131399999998393,nine,0,0.0
13,nine-three,2.2484200000001238,nine,0,0.0
13,ten-four,0.8089599999998427,four,1,1.0
13,twelve-six,1.0192799999999806,six,1,1.0
13,ten-four,0.7109400000001642,four,1,1.0
13,eight-two,1.0832499999999072,eight,0,0.0
13,eight-two,1.2614799999998922,eight,0,0.0
13,nine-three,0.6791900000000624,nine,0,0.0
13,seven-one,0.5168499999999767,seven,0,0.0
13,eleven-five,0.5499199999999291,eleven,0,0.375
13,eleven-five,1.6320800000000872,eleven,0,0.375
13,seven-one,2.3292300000000523,seven,0,0.0
13,twelve-six,0.922360000000026,six,1,1.0
14,eleven-five,0.6095499999999845,five,1,0.75
14,nine-three,0.604849999999999,nine,0,0.125
14,nine-three,0.9702000000000055,nine,0,0.125
14,seven-one,0.4625400000000184,seven,0,0.0
14,ten-four,0.4416999999999973,four,1,0.25
14,ten-four,0.5310400000000186,four,1,0.25
14,twelve-six,0.5697000000000116,six,1,1.0
14,twelve-six,0.4152599999999893,six,1,1.0
14,eight-two,0.6234499999999912,eight,0,0.0
14,seven-one,0.5894999999999868,seven,0,0.0
14,eight-two,0.42251999999996315,eight,0,0.0
14,eleven-five,0.4881599999999935,five,1,0.75
14,eleven-five,0.5016499999999837,five,1,0.75
14,eight-two,0.22783999999995785,eight,0,0.0
14,seven-one,0.6227200000000153,seven,0,0.0
14,eight-two,0.6228399999999965,eight,0,0.0
14,twelve-six,0.43520999999998367,six,1,1.0
14,twelve-six,0.3486599999999953,six,1,1.0
14,ten-four,0.5967999999999734,ten,0,0.25
14,ten-four,0.48221000000000913,ten,0,0.25
14,seven-one,0.4820900000000279,seven,0,0.0
14,nine-three,0.4489400000000501,nine,0,0.125
14,nine-three,0.3948599999999942,nine,0,0.125
14,eleven-five,0.5557600000000207,eleven,0,0.75
14,eleven-five,0.5157399999999939,eleven,0,0.75
14,nine-three,0.776580000000024,nine,0,0.125
14,nine-three,0.5428499999999872,three,1,0.125
14,seven-one,0.5156200000000126,seven,0,0.0
14,ten-four,0.42266999999998234,ten,0,0.25
14,ten-four,0.31439000000000306,ten,0,0.25
14,twelve-six,0.5093400000000088,six,1,1.0
14,twelve-six,0.26726999999999634,six,1,1.0
14,eight-two,0.3949899999999502,eight,0,0.0
14,seven-one,0.5832499999999641,seven,0,0.0
14,eight-two,0.5762000000000285,eight,0,0.0
14,eleven-five,0.4811700000000201,five,1,0.75
14,eleven-five,0.45497999999997774,five,1,0.75
14,eight-two,1.6078800000000228,eight,0,0.0
14,seven-one,0.44213999999999487,seven,0,0.0
14,eight-two,0.48968999999999596,eight,0,0.0
14,twelve-six,0.3680699999999888,six,1,1.0
14,twelve-six,0.43616000000008626,six,1,1.0
14,ten-four,0.4693599999999378,ten,0,0.25
14,ten-four,0.32830999999998767,ten,0,0.25
14,seven-one,0.49584999999990487,seven,0,0.0
14,nine-three,0.5690299999999979,nine,0,0.125
14,nine-three,0.25487999999995736,nine,0,0.125
14,eleven-five,0.4628900000000158,five,1,0.75
2,ten-four,2.0864300000002913,four,1,0.875
2,seven-one,1.568850000000566,seven,0,0.0
2,eight-two,0.6469699999997829,eight,0,0.0
2,eleven-five,2.1679699999995137,five,1,0.25
2,nine-three,0.8081099999999424,nine,0,0.375
2,eight-two,1.2128899999997884,eight,0,0.0
2,seven-one,0.46875,seven,0,0.0
2,twelve-six,0.5497999999997774,six,1,0.75
2,nine-three,1.4877900000001318,nine,0,0.375
2,ten-four,1.1484399999999368,four,1,0.875
2,twelve-six,0.7119099999999889,six,1,0.75
2,eleven-five,0.9052700000002005,eleven,0,0.25
2,eleven-five,0.6147500000006403,eleven,0,0.25
2,twelve-six,0.7763599999998405,twelve,0,0.75
2,ten-four,1.2138599999998405,four,1,0.875
2,nine-three,0.6469699999997829,nine,0,0.375
2,twelve-six,1.1166999999995824,six,1,0.75
2,seven-one,1.0190400000001318,seven,0,0.0
2,eight-two,1.4887699999999313,eight,0,0.0
2,nine-three,1.1972700000005716,nine,0,0.375
2,eleven-five,0.6953100000000632,eleven,0,0.25
2,eight-two,0.9868200000000797,eight,0,0.0
2,seven-one,1.5038999999997031,seven,0,0.0
2,ten-four,0.9545900000002803,four,1,0.875
2,ten-four,0.873040000000401,four,1,0.875
2,seven-one,0.5654300000005605,seven,0,0.0
2,eight-two,0.9223599999995713,eight,0,0.0
2,eleven-five,0.6953199999998105,eleven,0,0.25
2,nine-three,1.1157299999995303,three,1,0.375
2,eight-two,1.1318299999993542,eight,0,0.0
2,seven-one,1.4394499999998516,seven,0,0.0
2,twelve-six,1.245119999999588,twelve,0,0.75
2,nine-three,0.7275399999998626,three,1,0.375
2,ten-four,0.9702099999994971,four,1,0.875
2,twelve-six,0.5502900000001318,six,1,0.75
2,eleven-five,0.5820299999995768,five,1,0.25
2,eleven-five,0.6147500000006403,eleven,0,0.25
2,twelve-six,1.5043900000000576,six,1,0.75
2,ten-four,1.5356400000000576,ten,0,0.875
2,nine-three,1.2773499999993874,three,1,0.375
2,twelve-six,0.8735399999995934,six,1,0.75
2,seven-one,1.504399999999805,seven,0,0.0
2,eight-two,1.2934599999998682,eight,0,0.0
2,nine-three,0.9223599999995713,nine,0,0.375
2,eleven-five,0.7763699999995879,eleven,0,0.25
2,eight-two,0.8574200000002747,eight,0,0.0
2,seven-one,1.0185499999997774,seven,0,0.0
2,ten-four,0.8574200000002747,four,1,0.875
15,eight-two,22.191649999999754,two,1,0.375
15,twelve-six,1.1323200000001634,twelve,0,0.75
15,seven-one,2.2646499999996195,seven,0,0.5
15,ten-four,2.1025400000003174,four,1,0.875
15,ten-four,3.2028800000002775,ten,0,0.875
15,eleven-five,0.8085999999998421,eleven,0,0.125
15,nine-three,15.980219999999917,nine,0,0.125
15,eleven-five,68.43457000000035,eleven,0,0.125
15,eight-two,24.26197000000002,two,1,0.375
15,twelve-six,2.2150900000001457,six,1,0.75
15,seven-one,1.876470000000154,one,1,0.5
15,nine-three,5.483150000000023,nine,0,0.125
15,nine-three,0.485110000000077,nine,0,0.125
15,seven-one,0.5664099999999053,seven,0,0.5
15,twelve-six,0.6472100000000864,six,1,0.75
15,eight-two,3.412589999999909,eight,0,0.375
15,eleven-five,0.5334500000003572,eleven,0,0.125
15,nine-three,10.594230000000152,three,1,0.125
15,eleven-five,0.6796799999997347,eleven,0,0.125
15,ten-four,7.6664999999998145,four,1,0.875
15,ten-four,0.5,four,1,0.875
15,seven-one,2.4751000000001113,one,1,0.5
15,twelve-six,0.501220000000103,six,1,0.75
15,eight-two,11.30591000000004,eight,0,0.375
15,eight-two,4.092039999999997,eight,0,0.375
15,twelve-six,0.8090799999999945,twelve,0,0.75
15,seven-one,0.6953100000000632,seven,0,0.5
15,ten-four,8.151850000000195,four,1,0.875
15,ten-four,0.9379800000001524,four,1,0.875
15,eleven-five,1.1799399999999878,eleven,0,0.125
15,nine-three,3.8007800000000316,nine,0,0.125
15,eleven-five,0.7441399999997884,five,1,0.125
15,eight-two,0.5822699999998804,eight,0,0.375
15,twelve-six,2.701409999999669,six,1,0.75
15,seven-one,0.8413100000002487,one,1,0.5
15,nine-three,1.4394600000000537,nine,0,0.125
15,nine-three,3.21875,nine,0,0.125
15,seven-one,1.5202599999997801,seven,0,0.5
15,twelve-six,0.7595200000000659,six,1,0.75
15,eight-two,0.501220000000103,two,1,0.375
15,eleven-five,0.5495599999999286,eleven,0,0.125
15,nine-three,1.0671399999996538,nine,0,0.125
15,eleven-five,1.5690899999999601,eleven,0,0.125
15,ten-four,0.5825199999999313,four,1,0.875
15,ten-four,0.35572000000001935,four,1,0.875
15,seven-one,1.5534700000002886,one,1,0.5
15,twelve-six,3.736080000000129,six,1,0.75
15,eight-two,1.7954100000001745,eight,0,0.375
3,nine-three,3.1052300000001196,nine,0,0.0
3,eleven-five,2.6352499999998145,five,1,0.25
3,seven-one,1.0678800000000592,seven,0,0.0
3,nine-three,0.8571700000002238,nine,0,0.0
3,eleven-five,0.7119099999999889,five,1,0.25
3,ten-four,0.5664099999999053,four,1,1.0
3,twelve-six,1.1967800000002171,six,1,1.0
3,ten-four,0.630619999999908,four,1,1.0
3,eight-two,1.536859999999706,eight,0,0.0
3,twelve-six,3.3161700000000565,six,1,1.0
3,eight-two,1.8110300000003008,eight,0,0.0
3,seven-one,0.6308600000002116,seven,0,0.0
3,seven-one,1.42383000000018,seven,0,0.0
3,eight-two,1.0998600000002625,eight,0,0.0
3,twelve-six,0.7766100000003462,six,1,1.0
3,eight-two,0.6628399999999601,eight,0,0.0
3,ten-four,1.2614799999996649,four,1,1.0
3,twelve-six,1.0505400000001828,six,1,1.0
3,ten-four,1.40625,four,1,1.0
3,eleven-five,0.6953100000000632,eleven,0,0.25
3,nine-three,2.052729999999883,nine,0,0.0
3,seven-one,2.360360000000128,seven,0,0.0
3,eleven-five,2.8308200000001307,eleven,0,0.25
3,nine-three,2.3618099999998776,nine,0,0.0
3,nine-three,0.4367599999995946,nine,0,0.0
3,eleven-five,0.8249500000001717,eleven,0,0.25
3,seven-one,0.7436499999998887,seven,0,0.0
3,nine-three,2.216059999999743,nine,0,0.0
3,eleven-five,0.9873099999999795,eleven,0,0.25
3,ten-four,0.6794399999998859,four,1,1.0
3,twelve-six,0.9870599999999286,six,1,1.0
3,ten-four,2.232179999999971,four,1,1.0
3,eight-two,0.8894000000000233,eight,0,0.0
3,twelve-six,1.8120100000001003,six,1,1.0
3,eight-two,1.1484399999999368,eight,0,0.0
3,seven-one,0.565679999999702,seven,0,0.0
3,seven-one,1.4396999999999025,seven,0,0.0
3,eight-two,0.5490800000002309,eight,0,0.0
3,twelve-six,0.46923999999989974,six,1,1.0
3,eight-two,1.1811600000000908,eight,0,0.0
3,ten-four,2.134770000000117,four,1,1.0
3,twelve-six,0.6301300000000083,six,1,1.0
3,ten-four,0.5822800000000825,four,1,1.0
3,eleven-five,0.7924800000000687,eleven,0,0.25
3,nine-three,0.840820000000349,nine,0,0.0
3,seven-one,0.7109400000003916,seven,0,0.0
3,eleven-five,1.2617099999997663,eleven,0,0.25
3,nine-three,2.6039999999998145,nine,0,0.0
20,nine-three,1.051520000000039,nine,0,0.0
20,eight-two,0.5665599999999813,eight,0,0.0
20,twelve-six,0.6474300000000426,twelve,0,0.125
20,eleven-five,0.9060900000000061,eleven,0,0.0
20,ten-four,2.652649999999994,ten,0,0.875
20,eight-two,1.0512699999999882,eight,0,0.0
20,nine-three,0.922110000000032,nine,0,0.0
20,twelve-six,1.1161500000000046,twelve,0,0.125
20,ten-four,0.5499899999999798,four,1,0.875
20,seven-one,0.7767000000000053,seven,0,0.25
20,seven-one,0.7281800000000089,seven,0,0.25
20,eleven-five,1.487860000000012,eleven,0,0.0
20,eleven-five,0.5498299999999858,eleven,0,0.0
20,seven-one,0.8245499999999879,one,1,0.25
20,seven-one,0.7278100000000336,seven,0,0.25
20,ten-four,1.4234600000000341,four,1,0.875
20,twelve-six,1.0510300000000257,twelve,0,0.125
20,nine-three,0.8413400000000024,nine,0,0.0
20,eight-two,0.8082799999999679,eight,0,0.0
20,ten-four,1.002900000000011,four,1,0.875
20,eleven-five,0.8240299999999934,eleven,0,0.0
20,twelve-six,0.6311699999999973,twelve,0,0.125
20,eight-two,0.7604400000000169,eight,0,0.0
20,nine-three,0.38793999999995776,nine,0,0.0
20,nine-three,0.7924199999999928,nine,0,0.0
20,eight-two,0.823729999999955,eight,0,0.0
20,twelve-six,0.8408800000000838,six,1,0.125
20,eleven-five,0.663150000000087,eleven,0,0.0
20,ten-four,0.7764300000000048,four,1,0.875
20,eight-two,0.7437699999999268,eight,0,0.0
20,nine-three,0.8246500000000196,nine,0,0.0
20,twelve-six,0.6795000000000755,twelve,0,0.125
20,ten-four,0.8088999999999942,four,1,0.875
20,seven-one,0.5820999999999685,seven,0,0.25
20,seven-one,0.6632099999999355,seven,0,0.25
20,eleven-five,0.6786500000000615,eleven,0,0.0
20,eleven-five,0.549980000000005,eleven,0,0.0
20,seven-one,0.5177700000000414,one,1,0.25
20,seven-one,0.9381700000000137,seven,0,0.25
20,ten-four,0.6792599999999993,four,1,0.875
20,twelve-six,0.9695399999999381,twelve,0,0.125
20,nine-three,0.7278499999999894,nine,0,0.0
20,eight-two,0.8894599999999855,eight,0,0.0
20,ten-four,0.8890400000000227,four,1,0.875
20,eleven-five,0.7438400000000911,eleven,0,0.0
20,twelve-six,0.6310399999999845,twelve,0,0.125
20,eight-two,0.6956799999999248,eight,0,0.0
20,nine-three,0.7603800000000547,nine,0,0.0
4,eight-two,0.4692400000003545,eight,0,0.0
4,eleven-five,1.4719199999999546,five,1,0.125
4,ten-four,0.6469699999997829,four,1,0.875
4,seven-one,0.37157999999999447,seven,0,0.0
4,eleven-five,2.6037599999999657,eleven,0,0.125
4,seven-one,0.5664000000001579,seven,0,0.0
4,ten-four,1.2934500000001208,four,1,0.875
4,eight-two,0.9379800000001524,eight,0,0.0
4,nine-three,2.409910000000309,three,1,0.125
4,twelve-six,2.6848100000001978,six,1,1.0
4,nine-three,2.216299999999592,nine,0,0.125
4,twelve-six,0.35595999999986816,six,1,1.0
4,twelve-six,1.7788100000002487,six,1,1.0
4,nine-three,1.5851999999999862,nine,0,0.125
4,twelve-six,2.523439999999937,six,1,1.0
4,nine-three,1.9245599999999286,nine,0,0.125
4,eight-two,0.6469699999997829,eight,0,0.0
4,ten-four,0.5659200000000055,four,1,0.875
4,seven-one,2.070310000000063,seven,0,0.0
4,eleven-five,1.1157199999997829,eleven,0,0.125
4,seven-one,1.6013200000002143,seven,0,0.0
4,ten-four,1.293949999999768,four,1,0.875
4,eleven-five,2.42650999999978,eleven,0,0.125
4,eight-two,0.824460000000272,eight,0,0.0
4,eight-two,0.6311100000002625,eight,0,0.0
4,eleven-five,1.3264200000003257,eleven,0,0.125
4,ten-four,2.8305599999998776,ten,0,0.875
4,seven-one,1.5532199999997829,seven,0,0.0
4,eleven-five,0.5659099999998034,eleven,0,0.125
4,seven-one,0.5654300000001058,seven,0,0.0
4,ten-four,0.7443899999998393,four,1,0.875
4,eight-two,0.9706999999998516,eight,0,0.0
4,nine-three,0.8737800000003517,nine,0,0.125
4,twelve-six,2.005619999999908,six,1,1.0
4,nine-three,1.9247999999997774,nine,0,0.125
4,twelve-six,1.5527399999996305,six,1,1.0
4,twelve-six,0.6469699999997829,six,1,1.0
4,nine-three,1.697990000000118,nine,0,0.125
4,twelve-six,0.873529999999846,six,1,1.0
4,nine-three,1.0676300000000083,nine,0,0.125
4,eight-two,0.6472200000002886,eight,0,0.0
4,ten-four,1.3583999999996195,four,1,0.875
4,seven-one,1.32616999999982,seven,0,0.0
4,eleven-five,1.1650399999998626,eleven,0,0.125
4,seven-one,0.5827699999999822,seven,0,0.0
4,ten-four,0.4689899999998488,four,1,0.875
4,eleven-five,1.827639999999974,eleven,0,0.125
4,eight-two,0.6789499999999862,eight,0,0.0
12,twelve-six,1.6496600000000399,twelve,0,0.75
12,nine-three,0.7766099999998914,three,1,0.125
12,nine-three,1.1159699999998338,nine,0,0.125
12,eleven-five,0.8083500000002459,five,1,0.875
12,ten-four,0.5334500000003572,ten,0,0.375
12,eight-two,0.873779999999897,eight,0,0.125
12,eleven-five,0.5659099999998034,five,1,0.875
12,eight-two,0.8244599999998172,eight,0,0.125
12,ten-four,0.6301300000000083,ten,0,0.375
12,seven-one,0.7597599999999147,seven,0,0.375
12,twelve-six,0.5983900000001086,six,1,0.75
12,seven-one,0.6957999999999629,seven,0,0.375
12,seven-one,0.922360000000026,seven,0,0.375
12,twelve-six,0.533940000000257,six,1,0.75
12,seven-one,0.6142499999996289,seven,0,0.375
12,ten-four,1.2128899999997884,ten,0,0.375
12,eight-two,0.7436499999998887,eight,0,0.125
12,eleven-five,0.6957999999999629,five,1,0.875
12,eight-two,0.7597599999999147,eight,0,0.125
12,ten-four,2.539299999999912,four,1,0.375
12,eleven-five,0.5337000000004082,five,1,0.875
12,nine-three,0.7275300000001153,nine,0,0.125
12,nine-three,0.824949999999717,nine,0,0.125
12,twelve-six,0.8579100000001745,six,1,0.75
12,twelve-six,0.7119200000001911,six,1,0.75
12,nine-three,1.2128899999997884,nine,0,0.125
12,nine-three,1.0993700000003628,nine,0,0.125
12,eleven-five,0.9543499999999767,five,1,0.875
12,ten-four,0.6308599999997568,ten,0,0.375
12,eight-two,1.018800000000283,two,1,0.125
12,eleven-five,0.5344199999999546,five,1,0.875
12,eight-two,0.8085900000000947,eight,0,0.125
12,ten-four,1.552730000000338,ten,0,0.375
12,seven-one,2.021729999999934,one,1,0.375
12,twelve-six,1.5849600000001374,twelve,0,0.75
12,seven-one,1.3420399999999972,one,1,0.375
12,seven-one,0.9216299999998228,one,1,0.375
12,twelve-six,0.6298799999999574,six,1,0.75
12,seven-one,0.6630900000000111,seven,0,0.375
12,ten-four,1.213380000000143,four,1,0.375
12,eight-two,1.407220000000052,eight,0,0.125
12,eleven-five,0.7595200000000659,five,1,0.875
12,eight-two,0.646979999999985,eight,0,0.125
12,ten-four,1.067869999999857,four,1,0.375
12,eleven-five,0.7277899999999136,eleven,0,0.875
12,nine-three,1.9567799999999806,nine,0,0.125
12,nine-three,1.5851999999999862,nine,0,0.125
12,twelve-six,0.9545900000002803,six,1,0.75
